ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT,Ph,NB
2589,8,13,1956,1,2781,2,riong4,rioN4,7.93056585423396,2.8524,5
2589,2,13,1967,0,825,2,riong4,rioN4,6.71538338633468,2.8524,5
2589,22,20,3095,0,1343,2,riong4,rioN4,7.20266119652324,2.8524,5
2589,1,11,1684,0,531,2,riong4,rioN4,6.27476202124194,2.8524,5
2589,20,16,2518,0,234,2,riong4,rioN4,5.4553211153577,2.8524,5
2590,8,13,1996,0,1784,2,pva2,Pya2,7.48661331313996,1.6164,1
2590,2,17,2623,0,713,2,pva2,Pya2,6.5694814204143,1.6164,1
2590,22,16,2558,0,905,2,pva2,Pya2,6.80793494369993,1.6164,1
2590,1,19,2884,0,1584,2,pva2,Pya2,7.36770857237437,1.6164,1
2591,1,18,2850,1,1830,2,pong4,PoN4,7.51207124583547,2.0798,4
2591,20,14,2134,0,353,2,pong4,PoN4,5.8664680569333,2.0798,4
2591,8,11,1628,1,1720,2,pong4,PoN4,7.4500795698075,2.0798,4
2591,22,17,2615,0,1846,2,pong4,PoN4,7.5207764150628,2.0798,4
2591,2,18,2747,0,1315,2,pong4,PoN4,7.18159194461187,2.0798,4
2592,20,17,2629,0,238,2,cvan2,Cy[n2,5.47227067367148,2.6506,4
2592,2,15,2296,0,717,2,cvan2,Cy[n2,6.57507584059962,2.6506,4
2592,8,19,2891,0,1215,2,cvan2,Cy[n2,7.10249935577465,2.6506,4
2592,1,15,2243,0,2065,2,cvan2,Cy[n2,7.63288550539513,2.6506,4
2592,22,19,2967,0,1002,2,cvan2,Cy[n2,6.90975328164481,2.6506,4
2593,8,16,2463,0,2286,2,pvn4,Pyn4,7.73455884435476,2.1357,4
2593,22,16,2409,0,897,2,pvn4,Pyn4,6.7990558620588,2.1357,4
2593,1,19,2945,0,1267,2,pvn4,Pyn4,7.14440718032114,2.1357,4
2593,2,20,3160,0,1077,2,pvn4,Pyn4,6.98193467715639,2.1357,4
2594,20,19,3024,0,993,2,zhvai4,Zyai4,6.90073066404517,1.8462,2
2594,22,14,2227,0,1620,2,zhvai4,Zyai4,7.39018142822643,1.8462,2
2594,1,11,1634,0,1507,2,zhvai4,Zyai4,7.3178761986265,1.8462,2
2594,2,13,1948,0,848,2,zhvai4,Zyai4,6.7428806357919,1.8462,2
2594,8,16,2551,1,1163,2,zhvai4,Zyai4,7.05875815251866,1.8462,2
2595,22,19,3039,0,1462,2,que1,que1,7.28756064030972,2.2243,6
2595,2,21,3262,0,549,2,que1,que1,6.30809844150953,2.2243,6
2595,8,21,3267,0,814,2,que1,que1,6.70196036600254,2.2243,6
2595,1,16,2516,0,2155,2,que1,que1,7.67554600253785,2.2243,6
2596,2,19,2894,0,1353,2,gvi4,kyei4,7.21007962817079,2.2203,1
2596,8,20,3067,0,1616,2,gvi4,kyei4,7.38770923908104,2.2203,1
2596,1,20,3063,0,1691,2,gvi4,kyei4,7.43307534889858,2.2203,1
2597,2,16,2496,0,885,2,muo3,muo3,6.78558764500793,2.1319,17
2597,22,20,3136,0,1421,2,muo3,muo3,7.2591161280971,2.1319,17
2597,1,15,2363,0,863,2,muo3,muo3,6.76041469108343,2.1319,17
2597,8,19,2897,1,1648,2,muo3,muo3,7.40731771046942,2.1319,17
2598,8,12,1887,0,2060,2,je3,je3,7.63046126178363,1.7959,20
2598,22,11,1719,0,942,2,je3,je3,6.84800527457636,1.7959,20
2598,2,18,2776,0,1417,2,je3,je3,7.25629723969068,1.7959,20
2598,1,12,1832,0,1753,2,je3,je3,7.46908388492123,1.7959,20
2599,8,18,2729,0,1255,2,fi2,fi2,7.13489085156588,1.8696,17
2599,2,17,2689,0,914,2,fi2,fi2,6.81783057145415,1.8696,17
2599,20,16,2464,0,226,2,fi2,fi2,5.42053499927229,1.8696,17
2599,1,14,2157,0,750,2,fi2,fi2,6.62007320653036,1.8696,17
2599,22,15,2324,0,915,2,fi2,fi2,6.81892406527552,1.8696,17
2600,1,17,2606,0,1712,2,zuou4,cuou4,7.44541755670169,2.8393,2
2600,20,20,3056,0,741,2,zuou4,cuou4,6.60800062529609,2.8393,2
2600,22,17,2587,0,1789,2,zuou4,cuou4,7.48941208350872,2.8393,2
2600,2,20,3101,0,533,2,zuou4,cuou4,6.27852142416584,2.8393,2
2600,8,16,2553,1,1529,2,zuou4,cuou4,7.33236920592906,2.8393,2
2601,2,11,1622,0,825,2,pvov4,Pyou4,6.71538338633468,1.7638,1
2601,8,13,1929,0,2678,2,pvov4,Pyou4,7.89282552625112,1.7638,1
2601,1,15,2283,0,840,2,pvov4,Pyou4,6.73340189183736,1.7638,1
2601,22,13,1964,0,1287,2,pvov4,Pyou4,7.16006920759613,1.7638,1
2602,8,21,3207,1,872,2,cvai3,Cyai3,6.77078942390898,1.8462,1
2602,22,12,1788,0,1190,2,cvai3,Cyai3,7.08170858610557,1.8462,1
2602,2,16,2437,0,905,2,cvai3,Cyai3,6.80793494369993,1.8462,1
2602,1,18,2762,0,1292,2,cvai3,Cyai3,7.16394668434255,1.8462,1
2603,22,21,3234,0,1129,2,weng2,weN2,7.02908756414966,1.3645,9
2603,1,20,3152,1,1121,2,weng2,weN2,7.02197642307216,1.3645,9
2603,8,14,2161,0,2294,2,weng2,weN2,7.73805229768932,1.3645,9
2603,2,11,1640,0,1132,2,weng2,weN2,7.03174125876313,1.3645,9
2604,2,17,2665,1,2174,2,xou4,xou4,7.68432406768116,2.2047,20
2604,8,16,2505,1,1379,2,xou4,xou4,7.2291138777933,2.2047,20
2604,1,13,1956,0,909,2,xou4,xou4,6.81234509417748,2.2047,20
2604,22,16,2535,0,2880,2,xou4,xou4,7.96554557312999,2.2047,20
2605,2,13,2047,0,1035,2,cou1,Cou1,6.94215670569947,3.1081,20
2605,22,13,1965,1,2808,2,cou1,Cou1,7.9402277651457,3.1081,20
2605,8,17,2567,0,902,2,cou1,Cou1,6.80461452006262,3.1081,20
2605,1,19,3013,0,1613,2,cou1,Cou1,7.38585107812521,3.1081,20
2606,8,21,3224,1,938,2,nuao2,nuau2,6.84374994900622,1.3424,3
2606,1,15,2265,0,1190,2,nuao2,nuau2,7.08170858610557,1.3424,3
2606,22,14,2208,0,617,2,nuao2,nuau2,6.42486902390539,1.3424,3
2606,2,13,1960,0,874,2,nuao2,nuau2,6.77308037565554,1.3424,3
2607,8,16,2444,1,1198,2,shvao1,Syau1,7.08840877867539,1.8416,1
2607,20,16,2472,0,242,2,shvao1,Syau1,5.48893772615669,1.8416,1
2607,22,11,1623,0,1884,2,shvao1,Syau1,7.54115245513631,1.8416,1
2607,1,18,2754,0,2088,2,shvao1,Syau1,7.64396194900253,1.8416,1
2607,2,15,2396,0,750,2,shvao1,Syau1,6.62007320653036,1.8416,1
2608,2,16,2530,0,1964,2,zvan3,cy[n3,7.58273848891441,2.6506,4
2608,22,15,2366,0,1362,2,zvan3,cy[n3,7.21670948670946,2.6506,4
2608,1,14,2147,0,1401,2,zvan3,cy[n3,7.24494154633701,2.6506,4
2608,8,18,2766,1,1973,2,zvan3,cy[n3,7.58731050602262,2.6506,4
2609,2,13,2045,0,643,2,cing3,CiN3,6.46614472423762,2.339,14
2609,1,13,1930,0,705,2,cing3,CiN3,6.55819780281227,2.339,14
2609,22,16,2545,0,901,2,cing3,CiN3,6.80350525760834,2.339,14
2609,8,14,2202,1,1757,2,cing3,CiN3,7.4713630881871,2.339,14
2610,8,12,1811,1,1567,2,ja3,ja3,7.35691824235602,1.5283,23
2610,1,16,2472,1,1598,2,ja3,ja3,7.37650812632622,1.5283,23
2610,22,18,2770,0,1510,2,ja3,ja3,7.31986492980897,1.5283,23
2610,20,20,3045,0,582,2,ja3,ja3,6.36647044773144,1.5283,23
2610,2,19,2972,0,576,2,ja3,ja3,6.35610766069589,1.5283,23
2611,22,14,2157,0,953,2,dun2,tun2,6.8596149036542,2.7107,20
2611,1,11,1702,0,801,2,dun2,tun2,6.68586094706836,2.7107,20
2611,8,13,2006,0,1525,2,dun2,tun2,7.32974968904151,2.7107,20
2611,2,15,2330,0,518,2,dun2,tun2,6.24997524225948,2.7107,20
2612,22,15,2333,0,957,2,hie1,hi[1,6.86380339145295,1.7444,12
2612,1,12,1784,0,1130,2,hie1,hi[1,7.02997291170639,1.7444,12
2612,2,13,1965,0,675,2,hie1,hi[1,6.51471269087253,1.7444,12
2612,8,19,2915,0,1230,2,hie1,hi[1,7.11476944836646,1.7444,12
2613,1,20,3102,0,796,2,kvi4,Kyei4,6.67959918584438,2.2203,0
2613,2,21,3240,0,433,2,kvi4,Kyei4,6.07073772800249,2.2203,0
2613,22,16,2485,0,1356,2,kvi4,Kyei4,7.21229446850034,2.2203,0
2613,8,15,2303,1,1749,2,kvi4,Kyei4,7.4667994750186,2.2203,0
2614,8,16,2448,1,2779,2,nvai3,nyai3,7.9298464297425,1.793,1
2614,2,21,3229,0,1279,2,nvai3,nyai3,7.15383380157884,1.793,1
2614,22,13,2020,0,726,2,nvai3,nyai3,6.5875500148248,1.793,1
2614,1,17,2623,0,830,2,nvai3,nyai3,6.72142570079064,1.793,1
2615,22,20,3199,0,1585,2,chue4,zue4,7.36833968631138,2.5425,10
2615,2,12,1841,0,1283,2,chue4,zue4,7.15695636461564,2.5425,10
2615,8,21,3238,1,1369,2,chue4,zue4,7.22183582528845,2.5425,10
2615,1,14,2217,0,950,2,chue4,zue4,6.85646198459459,2.5425,10
2616,2,17,2598,0,974,2,pua4,Pua4,6.88141130364254,1.8368,9
2616,1,18,2764,0,912,2,pua4,Pua4,6.81563999007433,1.8368,9
2616,8,12,1766,1,1128,2,pua4,Pua4,7.028201432058,1.8368,9
2616,20,13,2061,0,595,2,pua4,Pua4,6.38856140554563,1.8368,9
2616,22,20,3050,0,805,2,pua4,Pua4,6.69084227741856,1.8368,9
2617,8,18,2790,0,1569,2,gin1,kin1,7.35819375273303,2.0185,12
2617,20,12,1916,0,424,2,gin1,kin1,6.04973345523196,2.0185,12
2617,1,15,2304,0,2348,2,gin1,kin1,7.76131918094799,2.0185,12
2617,2,16,2407,0,1474,2,gin1,kin1,7.29573507274928,2.0185,12
2617,22,20,3083,0,837,2,gin1,kin1,6.72982407048948,2.0185,12
2618,2,18,2766,0,1016,2,cuou4,Cuou4,6.92362862813843,2.8739,2
2618,1,20,3163,0,983,2,cuou4,Cuou4,6.89060912014717,2.8739,2
2618,8,19,2912,1,1536,2,cuou4,Cuou4,7.33693691370762,2.8739,2
2618,22,21,3255,0,1655,2,cuou4,Cuou4,7.41155628781116,2.8739,2
2619,1,15,2361,0,1547,2,fie3,fi[3,7.34407285057307,1.7444,11
2619,22,17,2636,0,2507,2,fie3,fi[3,7.82684209815829,1.7444,11
2619,2,17,2693,0,587,2,fie3,fi[3,6.3750248198281,1.7444,11
2619,8,14,2172,1,1548,2,fie3,fi[3,7.34471905414967,1.7444,11
2619,20,15,2258,0,270,2,fie3,fi[3,5.59842195899838,1.7444,11
2620,8,14,2217,0,1570,2,rvai3,ryai3,7.35883089834235,1.7944,0
2620,2,12,1845,0,531,2,rvai3,ryai3,6.27476202124194,1.7944,0
2620,1,17,2693,0,3410,2,rvai3,ryai3,8.13446757027756,1.7944,0
2620,22,18,2722,0,759,2,rvai3,ryai3,6.63200177739563,1.7944,0
2621,8,16,2552,1,1171,2,mvai3,myai3,7.06561336359772,1.8462,1
2621,22,12,1896,0,614,2,mvai3,myai3,6.41999492814714,1.8462,1
2621,1,14,2164,0,822,2,mvai3,myai3,6.71174039505618,1.8462,1
2621,2,11,1690,0,616,2,mvai3,myai3,6.42324696353352,1.8462,1
2622,22,18,2826,0,1165,2,jan2,jan2,7.0604763659998,2.8431,26
2622,1,11,1698,0,1125,2,jan2,jan2,7.02553831463852,2.8431,26
2622,2,18,2795,0,1125,2,jan2,jan2,7.02553831463852,2.8431,26
2622,8,14,2211,0,1410,2,jan2,jan2,7.25134498337221,2.8431,26
2623,8,16,2520,1,1671,2,xio3,xio3,7.42117752859539,3.5737,8
2623,22,16,2460,1,1546,2,xio3,xio3,7.34342622914737,3.5737,8
2623,1,12,1815,0,518,2,xio3,xio3,6.24997524225948,3.5737,8
2623,2,14,2197,0,2321,2,xio3,xio3,7.74975340627444,3.5737,8
2624,1,13,2052,0,1476,2,suai3,suai3,7.29709100516042,2.4996,10
2624,22,20,3078,0,984,2,suai3,suai3,6.89162589705225,2.4996,10
2624,2,21,3227,0,645,2,suai3,suai3,6.46925031679577,2.4996,10
2624,8,17,2667,1,2153,2,suai3,suai3,7.67461749736436,2.4996,10
2625,1,21,3236,0,1823,2,nuou4,nuou4,7.50823877467866,1.7213,2
2625,2,17,2700,0,577,2,nuou4,nuou4,6.3578422665081,1.7213,2
2625,8,19,2918,1,1185,2,nuou4,nuou4,7.07749805356923,1.7213,2
2625,22,15,2241,0,792,2,nuou4,nuou4,6.67456139181443,1.7213,2
2626,22,12,1793,1,1432,2,she4,Se4,7.26682734752059,3.1652,21
2626,1,16,2455,0,1701,2,she4,Se4,7.43897159239586,3.1652,21
2626,8,20,3103,0,1222,2,she4,Se4,7.10824413973154,3.1652,21
2626,2,12,1773,0,861,2,she4,Se4,6.75809450442773,3.1652,21
2627,22,19,2881,0,839,2,rou1,rou1,6.73221070646721,3.1036,20
2627,8,12,1870,1,1537,2,rou1,rou1,7.3375877435386,3.1036,20
2627,2,20,3180,0,644,2,rou1,rou1,6.46769872610435,3.1036,20
2627,1,11,1691,1,1123,2,rou1,rou1,7.02375895473844,3.1036,20
2628,2,13,2068,1,1580,2,biai3,piai3,7.36518012602101,2.8109,4
2628,22,17,2628,0,3939,2,biai3,piai3,8.27868216297091,2.8109,4
2628,1,13,2019,0,2160,2,biai3,piai3,7.67786350067821,2.8109,4
2628,8,13,1992,1,1320,2,biai3,piai3,7.18538701558042,2.8109,4
2629,8,20,3123,1,1276,2,tvou3,Tyou3,7.15148546390474,1.7638,1
2629,2,15,2268,0,665,2,tvou3,Tyou3,6.49978704065585,1.7638,1
2629,22,17,2651,0,2097,2,tvou3,Tyou3,7.64826303090192,1.7638,1
2629,1,20,3130,0,772,2,tvou3,Tyou3,6.64898455002478,1.7638,1
2630,22,13,1972,0,914,2,je4,j^4,6.81783057145415,1.7959,20
2630,8,21,3250,0,913,2,je4,j^4,6.81673588059497,1.7959,20
2630,2,21,3251,0,557,2,je4,j^4,6.32256523992728,1.7959,20
2631,1,21,3214,0,867,2,pve2,Pye2,6.76503897678054,2.3226,3
2631,22,18,2827,0,682,2,pve2,Pye2,6.52502965784346,2.3226,3
2631,2,18,2733,0,556,2,pve2,Pye2,6.32076829425058,2.3226,3
2631,8,17,2660,0,2621,2,pve2,Pye2,7.87131120332341,2.3226,3
2632,22,11,1607,0,2612,2,no1,no1,7.86787149039632,0.9452,14
2632,8,12,1856,1,1771,2,no1,no1,7.47929963778283,0.9452,14
2632,1,11,1614,0,1167,2,no1,no1,7.06219163228656,0.9452,14
2632,20,19,2968,0,229,2,no1,no1,5.43372200355424,0.9452,14
2632,2,13,1947,1,1758,2,no1,no1,7.47193207824512,0.9452,14
2633,22,20,3141,0,875,2,chva3,zya3,6.77422388635761,1.6164,2
2633,2,20,3106,0,693,2,chva3,zya3,6.5410299991899,1.6164,2
2633,1,17,2639,0,1559,2,chva3,zya3,7.35179986905778,1.6164,2
2633,8,20,3081,0,1947,2,chva3,zya3,7.5740450053722,1.6164,2
2634,8,20,3187,1,1172,2,qio2,qio2,7.06646697013696,3.3672,7
2634,20,14,2211,0,312,2,qio2,qio2,5.74300318780948,3.3672,7
2634,22,18,2850,0,560,2,qio2,qio2,6.32793678372919,3.3672,7
2634,2,17,2561,0,1695,2,qio2,qio2,7.43543801981455,3.3672,7
2634,1,15,2326,1,2796,2,qio2,qio2,7.9359451033537,3.3672,7
2635,2,15,2293,0,624,2,shvo4,Syo4,6.43615036836943,1.3483,1
2635,1,19,2948,0,1525,2,shvo4,Syo4,7.32974968904151,1.3483,1
2635,8,20,3191,1,1168,2,shvo4,Syo4,7.06304816338817,1.3483,1
2635,22,20,3103,0,1438,2,shvo4,Syo4,7.27100853828099,1.3483,1
2636,8,18,2731,1,1794,2,bva2,pya2,7.49220304261874,1.6164,1
2636,2,18,2851,0,767,2,bva2,pya2,6.64248680136726,1.6164,1
2636,22,19,3006,0,834,2,bva2,pya2,6.72623340235875,1.6164,1
2636,1,12,1843,0,1051,2,bva2,pya2,6.95749737087695,1.6164,1
2637,2,14,2180,0,918,2,shang2,SaN2,6.82219739062049,3.5006,26
2637,1,18,2802,1,1733,2,shang2,SaN2,7.45760928971561,3.5006,26
2637,22,13,1985,1,2490,2,shang2,SaN2,7.82003798945875,3.5006,26
2637,8,13,2007,0,1545,2,shang2,SaN2,7.34277918933185,3.5006,26
2638,22,16,2481,0,1362,2,lo4,lo4,7.21670948670946,2.5389,15
2638,20,19,2939,0,484,2,lo4,lo4,6.18208490671663,2.5389,15
2638,2,20,3164,0,713,2,lo4,lo4,6.5694814204143,2.5389,15
2638,1,12,1824,0,1740,2,lo4,lo4,7.46164039220858,2.5389,15
2638,8,13,2078,0,2050,2,lo4,lo4,7.62559507213245,2.5389,15
2639,1,19,2996,0,811,2,gian2,ki[n2,6.69826805411541,2.7481,13
2639,8,20,3167,1,1084,2,gian2,ki[n2,6.98841318199959,2.7481,13
2639,2,18,2800,0,879,2,gian2,ki[n2,6.77878489768518,2.7481,13
2639,22,11,1742,0,1431,2,gian2,ki[n2,7.26612877955645,2.7481,13
2640,8,19,2997,1,1699,2,giai3,kiai3,7.43779512167193,1.9437,3
2640,20,12,1814,0,506,2,giai3,kiai3,6.22653666928747,1.9437,3
2640,22,16,2452,0,651,2,giai3,kiai3,6.47850964220857,1.9437,3
2640,2,14,2142,0,768,2,giai3,kiai3,6.64378973314767,1.9437,3
2640,1,14,2176,0,792,2,giai3,kiai3,6.67456139181443,1.9437,3
2641,22,16,2480,0,2796,2,zvai1,cyai1,7.9359451033537,1.8462,1
2641,8,18,2863,0,1988,2,zvai1,cyai1,7.59488438721652,1.8462,1
2641,2,15,2349,0,1305,2,zvai1,cyai1,7.17395831975679,1.8462,1
2641,1,15,2369,0,2454,2,zvai1,cyai1,7.80547462527086,1.8462,1
2642,1,21,3248,0,919,2,rei2,rei2,6.82328612235569,2.7106,16
2642,22,20,3092,0,1112,2,rei2,rei2,7.01391547481053,2.7106,16
2642,8,15,2375,0,1904,2,rei2,rei2,7.55171221535131,2.7106,16
2642,2,17,2718,1,2992,2,rei2,rei2,8.00369733909437,2.7106,16
2643,20,20,3058,0,410,2,siei2,siei2,6.01615715969835,1.7577,0
2643,22,20,3042,0,398,2,siei2,siei2,5.98645200528444,1.7577,0
2643,8,13,1943,1,1353,2,siei2,siei2,7.21007962817079,1.7577,0
2643,2,14,2207,0,1262,2,siei2,siei2,7.14045304310116,1.7577,0
2643,1,15,2393,0,3059,2,siei2,siei2,8.0258433441509,1.7577,0
2644,22,18,2774,0,1170,2,cvi1,Cyei1,7.0647590277918,2.2203,0
2644,2,12,1905,0,589,2,cvi1,Cyei1,6.37842618365159,2.2203,0
2644,1,14,2083,0,989,2,cvi1,Cyei1,6.89669433162271,2.2203,0
2644,8,19,2888,1,1119,2,cvi1,Cyei1,7.02019070831193,2.2203,0
2645,2,18,2738,0,660,2,bia2,pia2,6.49223983502047,2.8223,12
2645,1,20,3173,0,686,2,bia2,pia2,6.53087762772588,2.8223,12
2645,20,15,2379,0,2530,2,bia2,pia2,7.83597458172157,2.8223,12
2645,22,11,1750,0,1261,2,bia2,pia2,7.13966033596492,2.8223,12
2645,8,19,2883,0,1004,2,bia2,pia2,6.91174730025167,2.8223,12
2646,8,11,1605,1,2191,2,hvan3,hy[n3,7.69211333959547,2.6506,4
2646,2,13,1930,0,1375,2,hvan3,hy[n3,7.22620901010067,2.6506,4
2646,22,16,2403,0,488,2,hvan3,hy[n3,6.19031540585315,2.6506,4
2646,1,18,2785,0,1594,2,hvan3,hy[n3,7.37400185935016,2.6506,4
2646,20,11,1731,0,718,2,hvan3,hy[n3,6.57646956904822,2.6506,4
2647,1,17,2656,0,1682,2,giei2,kiei2,7.42773884053289,1.7577,1
2647,22,16,2512,0,942,2,giei2,kiei2,6.84800527457636,1.7577,1
2647,8,17,2690,0,1783,2,giei2,kiei2,7.48605261786314,1.7577,1
2647,2,20,3153,0,907,2,giei2,kiei2,6.81014245011514,1.7577,1
2648,20,11,1689,0,591,2,nvn2,nyn2,6.3818160174061,2.0692,6
2648,2,17,2687,0,564,2,nvn2,nyn2,6.33505425149806,2.0692,6
2648,8,20,3113,0,2338,2,nvn2,nyn2,7.75705114203201,2.0692,6
2648,22,14,2189,0,765,2,nvn2,nyn2,6.63987583382654,2.0692,6
2648,1,12,1786,0,943,2,nvn2,nyn2,6.84906628263346,2.0692,6
2649,2,19,2916,0,702,2,rvo3,ryo3,6.55393340402581,1.2836,1
2649,22,16,2435,0,1601,2,rvo3,ryo3,7.37838371299671,1.2836,1
2649,1,17,2599,0,1574,2,rvo3,ryo3,7.36137542897735,1.2836,1
2649,8,15,2378,0,2293,2,rvo3,ryo3,7.7376162828579,1.2836,1
2650,22,15,2322,0,1391,2,pia3,Pia3,7.23777819192344,2.7586,12
2650,1,11,1715,0,859,2,pia3,Pia3,6.75576892198425,2.7586,12
2650,8,20,3165,1,1271,2,pia3,Pia3,7.14755927118945,2.7586,12
2650,2,16,2520,0,956,2,pia3,Pia3,6.8627579130514,2.7586,12
2651,2,17,2649,0,849,2,chi2,zi2,6.74405918631135,1.8696,19
2651,8,11,1708,1,1699,2,chi2,zi2,7.43779512167193,1.8696,19
2651,20,18,2846,0,250,2,chi2,zi2,5.52146091786225,1.8696,19
2651,1,20,3104,0,651,2,chi2,zi2,6.47850964220857,1.8696,19
2651,22,12,1894,0,610,2,chi2,zi2,6.41345895716736,1.8696,19
2652,1,20,3149,0,1592,2,tuai4,Tuai4,7.37274636640433,2.4068,10
2652,22,20,3158,0,1078,2,tuai4,Tuai4,6.98286275146894,2.4068,10
2652,8,21,3272,1,1282,2,tuai4,Tuai4,7.15617663748062,2.4068,10
2652,2,14,2093,0,1546,2,tuai4,Tuai4,7.34342622914737,2.4068,10
2653,2,18,2745,0,701,2,xo4,xo4,6.55250788703459,1.7977,9
2653,8,17,2659,1,1355,2,xo4,xo4,7.2115567333138,1.7977,9
2653,1,15,2263,1,3555,2,xo4,xo4,8.17611034223734,1.7977,9
2653,22,20,3127,1,2670,2,xo4,xo4,7.8898337513943,1.7977,9
2654,2,21,3246,0,940,2,bio2,pio2,6.84587987526405,2.5929,6
2654,8,13,1973,1,1681,2,bio2,pio2,7.42714413340862,2.5929,6
2654,20,14,2107,0,319,2,bio2,pio2,5.76519110278484,2.5929,6
2654,22,14,2219,0,1998,2,bio2,pio2,7.5999019592085,2.5929,6
2654,1,14,2121,0,1279,2,bio2,pio2,7.15383380157884,2.5929,6
2655,22,17,2638,0,1297,2,ce3,C^3,7.16780918431644,3.0155,20
2655,8,15,2253,0,1594,2,ce3,C^3,7.37400185935016,3.0155,20
2655,1,13,1942,0,1471,2,ce3,C^3,7.29369772060144,3.0155,20
2655,20,16,2454,0,437,2,ce3,C^3,6.07993319509559,3.0155,20
2655,2,18,2825,0,937,2,ce3,C^3,6.84268328223842,3.0155,20
2656,22,19,2975,0,859,2,hue1,hue1,6.75576892198425,2.5425,10
2656,1,13,2004,0,524,2,hue1,hue1,6.26149168432104,2.5425,10
2656,2,16,2418,0,848,2,hue1,hue1,6.7428806357919,2.5425,10
2656,8,17,2699,1,1542,2,hue1,hue1,7.34083555412327,2.5425,10
2657,8,17,2695,0,1231,2,she1,Se1,7.11558212618445,3.1652,21
2657,2,19,2934,0,482,2,she1,Se1,6.1779441140506,3.1652,21
2657,22,17,2659,1,1146,2,she1,Se1,7.04403289727469,3.1652,21
2657,1,16,2541,0,1292,2,she1,Se1,7.16394668434255,3.1652,21
2657,20,18,2806,0,232,2,she1,Se1,5.44673737166631,3.1652,21
2658,22,18,2806,0,451,2,je3,j^3,6.11146733950268,1.7959,20
2658,1,13,2061,0,1345,2,je3,j^3,7.20414929203594,1.7959,20
2658,2,15,2280,0,1565,2,je3,j^3,7.35564110297425,1.7959,20
2658,8,19,2927,0,1470,2,je3,j^3,7.29301767977278,1.7959,20
2659,2,17,2710,1,2151,2,shiei2,Siei2,7.67368812926773,1.7577,1
2659,1,17,2695,0,1947,2,shiei2,Siei2,7.5740450053722,1.7577,1
2659,22,19,2887,0,654,2,shiei2,Siei2,6.4831073514572,1.7577,1
2659,8,15,2257,1,988,2,shiei2,Siei2,6.89568269774787,1.7577,1
2660,2,16,2463,0,1171,2,gou2,kou2,7.06561336359772,2.9654,20
2660,1,16,2449,0,2202,2,gou2,kou2,7.69712131728263,2.9654,20
2660,22,16,2424,0,1196,2,gou2,kou2,7.08673793451058,2.9654,20
2660,8,15,2298,1,2609,2,gou2,kou2,7.86672228513673,2.9654,20
2661,2,16,2514,0,665,2,xio4,xio4,6.49978704065585,3.5737,8
2661,8,15,2282,1,1820,2,xio4,xio4,7.50659178007084,3.5737,8
2661,1,14,2119,0,1161,2,xio4,xio4,7.05703698169789,3.5737,8
2661,22,20,3186,1,1277,2,xio4,xio4,7.15226885603254,3.5737,8
2662,8,20,3117,0,1576,2,fiang3,fiaN3,7.36264527041782,2.7792,7
2662,1,17,2566,0,1524,2,fiang3,fiaN3,7.32909373624659,2.7792,7
2662,22,18,2742,0,3653,2,fiang3,fiaN3,8.20330402679528,2.7792,7
2662,2,15,2287,0,757,2,fiang3,fiaN3,6.62936325343745,2.7792,7
2663,1,19,2886,0,1443,2,cva2,Cya2,7.27447955877387,1.6164,1
2663,22,13,1925,0,587,2,cva2,Cya2,6.3750248198281,1.6164,1
2663,8,16,2438,0,1578,2,cva2,Cya2,7.36391350140582,1.6164,1
2663,2,20,3098,0,582,2,cva2,Cya2,6.36647044773144,1.6164,1
2663,20,21,3254,0,2178,2,cva2,Cya2,7.68616230349291,1.6164,1
2664,2,20,3058,0,517,2,nvou1,nyou1,6.24804287450843,1.7106,1
2664,1,19,2959,1,1668,2,nvou1,nyou1,7.41938058291869,1.7106,1
2664,8,13,2043,0,1884,2,nvou1,nyou1,7.54115245513631,1.7106,1
2664,22,21,3206,0,569,2,nvou1,nyou1,6.34388043412633,1.7106,1
2665,22,16,2448,0,2898,2,kiai4,Kiai4,7.97177612288063,1.9437,3
2665,8,11,1638,1,2373,2,kiai4,Kiai4,7.77191025643576,1.9437,3
2665,1,20,3090,0,388,2,kiai4,Kiai4,5.96100533962327,1.9437,3
2665,2,20,3122,0,1257,2,kiai4,Kiai4,7.13648320859025,1.9437,3
2666,22,14,2209,0,484,2,rvao1,ryau1,6.18208490671663,1.7898,1
2666,8,12,1830,0,1620,2,rvao1,ryau1,7.39018142822643,1.7898,1
2666,2,16,2545,0,789,2,rvao1,ryau1,6.67076632084587,1.7898,1
2666,1,16,2426,0,3039,2,rvao1,ryau1,8.01928379291679,1.7898,1
2667,2,13,2027,0,1021,2,duou3,tuou3,6.92853781816467,2.7564,2
2667,8,14,2125,1,1978,2,duou3,tuou3,7.58984151218266,2.7564,2
2667,22,14,2112,1,3576,2,duou3,tuou3,8.18200013629341,2.7564,2
2667,1,11,1730,0,680,2,duou3,tuou3,6.52209279817015,2.7564,2
2668,8,12,1808,1,1837,2,tue4,Tue4,7.51588908521513,2.1713,10
2668,1,13,1949,0,718,2,tue4,Tue4,6.57646956904822,2.1713,10
2668,22,20,3192,0,597,2,tue4,Tue4,6.3919171133926,2.1713,10
2668,2,18,2781,0,675,2,tue4,Tue4,6.51471269087253,2.1713,10
2669,22,16,2408,0,937,2,zv1,cy1,6.84268328223842,1.6827,7
