ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT
2771,8,21,3201,1,902,2,nvang2,nyaN2,6.80461452006262
2771,22,13,2060,0,541,2,nvang2,nyaN2,6.29341927884648
2771,2,16,2474,0,918,2,nvang2,nyaN2,6.82219739062049
2771,1,12,1764,0,855,2,nvang2,nyaN2,6.75110146893676
2771,20,21,3250,0,747,2,nvang2,nyaN2,6.61606518513282
2772,1,20,3055,1,1959,2,rvo4,ryo4,7.58018941794454
2772,2,11,1717,0,663,2,rvo4,ryo4,6.49677499018586
2772,22,18,2749,0,1636,2,rvo4,ryo4,7.40000951716269
2772,8,21,3271,1,837,2,rvo4,ryo4,6.72982407048948
2773,2,16,2423,1,1704,2,te4,Te4,7.44073370738926
2773,1,12,1837,0,1002,2,te4,Te4,6.90975328164481
2773,8,13,2010,0,2959,2,te4,Te4,7.99260665240021
2773,22,17,2670,1,2203,2,te4,Te4,7.69757534680234
2774,1,18,2721,0,697,2,kvi2,Kyei2,6.54678541076052
2774,8,20,3110,0,1963,2,kvi2,Kyei2,7.58222919427646
2774,2,15,2278,0,1970,2,kvi2,Kyei2,7.58578882173203
2774,22,16,2446,0,2401,2,kvi2,Kyei2,7.78364059622125
2775,20,19,2927,0,541,2,tei3,Tei3,6.29341927884648
2775,8,17,2705,0,2032,2,tei3,Tei3,7.61677580869837
2775,22,14,2111,0,1088,2,tei3,Tei3,6.99209642741589
2775,1,17,2713,1,1403,2,tei3,Tei3,7.24636808010246
2775,2,19,2967,0,1002,2,tei3,Tei3,6.90975328164481
2776,2,15,2271,0,1194,2,hiong4,hioN4,7.08506429395255
2776,8,17,2677,0,1938,2,hiong4,hioN4,7.56941179245071
2776,22,18,2798,0,1726,2,hiong4,hioN4,7.45356187164337
2776,1,16,2521,0,1095,2,hiong4,hioN4,6.9985096422506
2776,20,19,3039,0,393,2,hiong4,hioN4,5.97380961186926
2777,22,15,2341,0,1196,2,gva3,kya3,7.08673793451058
2777,2,19,2928,0,578,2,gva3,kya3,6.35957386867238
2777,1,14,2132,0,1488,2,gva3,kya3,7.30518821539304
2777,8,20,3176,0,1448,2,gva3,kya3,7.27793857294566
2778,22,15,2310,0,861,2,tua4,Tua4,6.75809450442773
2778,2,14,2155,0,1171,2,tua4,Tua4,7.06561336359772
2778,1,13,1988,0,1537,2,tua4,Tua4,7.3375877435386
2778,8,13,2059,1,1227,2,tua4,Tua4,7.11232744471091
2779,2,16,2426,0,1126,2,rin2,rin2,7.02642680869964
2779,8,21,3248,1,1379,2,rin2,rin2,7.2291138777933
2779,22,19,2941,0,783,2,rin2,rin2,6.6631326959908
2779,1,19,2895,0,1364,2,rin2,rin2,7.21817683840341
2779,20,14,2103,0,283,2,rin2,rin2,5.64544689764324
2780,8,16,2430,1,1925,2,rvan4,ry[n4,7.56268124672188
2780,2,13,1956,0,650,2,rvan4,ry[n4,6.47697236288968
2780,1,13,2062,0,1838,2,rvan4,ry[n4,7.51643330291563
2780,22,19,3012,0,1508,2,rvan4,ry[n4,7.3185395485679
2781,2,13,2004,0,965,2,an2,an2,6.87212810133899
2781,8,12,1797,1,1925,2,an2,an2,7.56268124672188
2781,22,12,1816,0,535,2,an2,an2,6.28226674689601
2781,1,18,2810,1,2249,2,an2,an2,7.71824095195932
2782,2,18,2743,0,680,2,jong3,joN3,6.52209279817015
2782,1,11,1641,1,2777,2,jong3,joN3,7.9291264873068
2782,22,17,2627,0,2050,2,jong3,joN3,7.62559507213245
2782,8,13,2073,1,889,2,jong3,joN3,6.7900972355139
2783,8,15,2291,0,1667,2,nou3,nou3,7.41878088275079
2783,20,20,3157,0,290,2,nou3,nou3,5.66988092298052
2783,2,16,2456,0,1285,2,nou3,nou3,7.15851399732932
2783,22,20,3059,0,1242,2,nou3,nou3,7.12447826249342
2783,1,14,2206,1,2093,2,nou3,nou3,7.646353722446
2784,22,15,2260,0,2589,2,fua3,fua3,7.85902697975154
2784,2,17,2594,0,1861,2,fua3,fua3,7.52886925664225
2784,20,15,2298,0,327,2,fua3,fua3,5.78996017089725
2784,1,12,1899,0,994,2,fua3,fua3,6.90173720665657
2784,8,11,1711,1,1163,2,fua3,fua3,7.05875815251866
2785,22,21,3221,0,901,2,fe1,f^1,6.80350525760834
2785,8,18,2804,0,1743,2,fe1,f^1,7.46336304552002
2785,20,21,3257,0,376,2,fe1,f^1,5.92958914338989
2785,2,20,3137,0,1151,2,fe1,f^1,7.04838640872188
2785,1,19,2969,0,784,2,fe1,f^1,6.66440902035041
2786,22,21,3230,0,1032,2,chuao2,zuau2,6.93925394604151
2786,8,19,2957,1,1038,2,chuao2,zuau2,6.94505106372583
2786,2,13,1936,0,852,2,chuao2,zuau2,6.74758652682932
2786,1,13,1966,0,1030,2,chuao2,zuau2,6.93731408122368
2787,8,14,2105,1,1548,2,she2,Se2,7.34471905414967
2787,2,12,1775,0,1229,2,she2,Se2,7.11395610956603
2787,20,17,2695,0,230,2,she2,Se2,5.4380793089232
2787,22,16,2483,1,1421,2,she2,Se2,7.2591161280971
2787,1,17,2679,0,2084,2,she2,Se2,7.64204440287326
2788,22,18,2794,0,1468,2,she3,Se3,7.29165620917446
2788,1,13,2022,0,1918,2,she3,Se3,7.55903825544338
2788,8,13,2074,0,1275,2,she3,Se3,7.15070145759253
2788,2,12,1914,0,579,2,she3,Se3,6.361302477573
2788,20,11,1742,0,252,2,she3,Se3,5.52942908751142
2789,8,11,1759,1,1614,2,lie4,li^4,7.38647084882989
2789,2,11,1721,0,670,2,lie4,li^4,6.50727771238501
2789,1,14,2100,0,1536,2,lie4,li^4,7.33693691370762
2789,22,11,1629,0,2238,2,lie4,li^4,7.71333788887187
2790,1,19,2991,0,1156,2,te3,Te3,7.05272104923232
2790,2,14,2115,0,422,2,te3,Te3,6.04500531403601
2790,22,20,3090,0,723,2,te3,Te3,6.58340922215876
2790,8,13,1924,1,2065,2,te3,Te3,7.63288550539513
2791,1,11,1758,0,692,2,mui2,mui2,6.53958595561767
2791,2,17,2587,0,985,2,mui2,mui2,6.89264164117209
2791,8,21,3228,1,774,2,mui2,mui2,6.65157187358973
2791,20,19,2931,0,455,2,mui2,mui2,6.12029741895095
2791,22,20,3152,0,677,2,mui2,mui2,6.51767127291227
2792,2,19,3038,0,915,2,zuou3,cuou3,6.81892406527552
2792,8,12,1775,1,1533,2,zuou3,cuou3,7.33498187887181
2792,22,12,1892,0,810,2,zuou3,cuou3,6.69703424766648
2792,20,20,3127,0,404,2,zuou3,cuou3,6.00141487796115
2792,1,18,2847,0,1832,2,zuou3,cuou3,7.51316354523408
2793,22,11,1695,0,1497,2,lie1,li^1,7.31121838441963
2793,8,12,1857,0,2620,2,lie1,li^1,7.87092959675514
2793,1,16,2401,0,1561,2,lie1,li^1,7.35308192051543
2793,2,19,2955,0,623,2,lie1,li^1,6.43454651878745
2794,22,11,1749,0,1001,2,che2,z^2,6.90875477931522
2794,8,13,1983,0,2371,2,che2,z^2,7.77106708606541
2794,1,15,2277,0,920,2,che2,z^2,6.82437367004309
2794,2,18,2852,0,899,2,che2,z^2,6.80128303447162
2794,20,14,2225,0,262,2,che2,z^2,5.5683445037611
2795,8,14,2224,1,1632,2,zhei2,Zei2,7.39756153552405
2795,1,19,2882,0,1198,2,zhei2,Zei2,7.08840877867539
2795,22,14,2135,0,1369,2,zhei2,Zei2,7.22183582528845
2795,2,19,2968,0,768,2,zhei2,Zei2,6.64378973314767
2796,8,16,2531,1,2158,2,vou2,you2,7.67693714581808
2796,2,14,2084,0,993,2,vou2,you2,6.90073066404517
2796,1,15,2281,0,975,2,vou2,you2,6.88243747099785
2796,22,12,1792,1,3028,2,vou2,you2,8.01565761455734
2797,22,19,2966,0,915,2,rvn1,ryn1,6.81892406527552
2797,8,18,2811,0,1526,2,rvn1,ryn1,7.3304052118444
2797,2,13,2014,0,795,2,rvn1,ryn1,6.67834211465433
2797,1,17,2627,0,1395,2,rvn1,ryn1,7.24064969425547
2798,2,19,2992,0,1037,2,shvi1,Syei1,6.94408720822953
2798,1,18,2724,0,1668,2,shvi1,Syei1,7.41938058291869
2798,8,12,1831,0,2186,2,shvi1,Syei1,7.68982866873648
2798,22,18,2789,0,1241,2,shvi1,Syei1,7.12367278520461
2799,22,14,2187,0,3933,2,sian3,si[n3,8.27715777243181
2799,2,15,2372,0,1902,2,sian3,si[n3,7.55066124310534
2799,1,15,2376,1,1622,2,sian3,si[n3,7.39141523467536
2799,8,15,2258,1,990,2,sian3,si[n3,6.89770494312864
2800,8,13,1959,1,1729,2,shie4,Si[4,7.45529848568329
2800,1,18,2811,0,1752,2,shie4,Si[4,7.46851327149634
2800,22,20,3070,1,2827,2,shie4,Si[4,7.94697135769359
2800,2,11,1685,0,619,2,shie4,Si[4,6.4281052726846
2800,20,17,2593,0,285,2,shie4,Si[4,5.65248918026865
2801,2,19,2974,0,430,2,chvi3,zyei3,6.06378520868761
2801,20,14,2131,0,259,2,chvi3,zyei3,5.55682806169954
2801,8,13,1964,0,2685,2,chvi3,zyei3,7.89543600694297
2801,22,21,3245,0,930,2,chvi3,zyei3,6.8351845861473
2801,1,19,2961,0,2229,2,chvi3,zyei3,7.70930833338587
2802,2,18,2833,0,685,2,ben2,pen2,6.52941883826223
2802,20,11,1627,0,385,2,ben2,pen2,5.95324333428778
2802,22,15,2323,0,1050,2,ben2,pen2,6.95654544315157
2802,8,18,2832,0,1201,2,ben2,pen2,7.09090982207998
2802,1,18,2753,0,3039,2,ben2,pen2,8.01928379291679
2803,8,16,2539,0,2163,2,lvao1,lyau1,7.67925142595306
2803,2,20,3089,0,1172,2,lvao1,lyau1,7.06646697013696
2803,1,19,2976,0,993,2,lvao1,lyau1,6.90073066404517
2803,22,17,2665,0,2747,2,lvao1,lyau1,7.91826468609527
2804,1,19,2985,0,962,2,rvao3,ryau3,6.86901445066571
2804,2,19,2889,0,665,2,rvao3,ryau3,6.49978704065585
2804,8,11,1730,1,1170,2,rvao3,ryau3,7.0647590277918
2804,22,13,1944,0,955,2,rvao3,ryau3,6.86171134048073
2805,8,13,1975,1,1848,2,chia2,zia2,7.52185925220163
2805,2,21,3270,0,944,2,chia2,zia2,6.8501261661455
2805,1,16,2453,0,2129,2,chia2,zia2,7.66340766489348
2805,22,14,2117,0,754,2,chia2,zia2,6.62539236800796
2806,22,19,2990,0,623,2,hvo4,hyo4,6.43454651878745
2806,1,18,2849,0,2160,2,hvo4,hyo4,7.67786350067821
2806,8,19,2962,1,763,2,hvo4,hyo4,6.63725803128446
2806,2,20,3125,0,1056,2,hvo4,hyo4,6.96224346426621
2807,22,11,1643,0,1500,2,tuao1,Tuau1,7.3132203870903
2807,1,15,2382,0,1394,2,tuao1,Tuau1,7.23993259132047
2807,8,17,2571,1,1169,2,tuao1,Tuau1,7.06390396147207
2807,2,14,2203,0,1564,2,tuao1,Tuau1,7.35500192110526
2808,22,20,3105,0,1188,2,piong4,PioN4,7.08002649992259
2808,2,20,3175,0,1807,2,piong4,PioN4,7.49942329059223
2808,1,16,2505,0,2687,2,piong4,PioN4,7.89618060861549
2808,8,19,2938,1,879,2,piong4,PioN4,6.77878489768518
2809,22,11,1648,0,1402,2,tia4,Tia4,7.24565506759454
2809,2,18,2735,0,604,2,tia4,Tia4,6.40357419793482
2809,1,12,1898,0,1227,2,tia4,Tia4,7.11232744471091
2809,8,18,2879,1,1192,2,tia4,Tia4,7.0833878476253
2810,1,14,2194,0,787,2,rvan1,ry[n1,6.6682282484174
2810,8,19,2945,0,1768,2,rvan1,ry[n1,7.47760424319759
2810,2,11,1752,0,646,2,rvan1,ry[n1,6.4707995037826
2810,22,20,3094,0,957,2,rvan1,ry[n1,6.86380339145295
2811,20,11,1633,0,262,2,fiai3,fiai3,5.5683445037611
2811,2,14,2126,0,1752,2,fiai3,fiai3,7.46851327149634
2811,22,14,2100,0,807,2,fiai3,fiai3,6.69332366826995
2811,1,13,2077,0,485,2,fiai3,fiai3,6.18414889093748
2811,8,15,2398,0,2092,2,fiai3,fiai3,7.64587582518481
2812,22,19,2983,0,1357,2,juo1,juo1,7.21303165983487
2812,8,15,2286,1,2379,2,juo1,juo1,7.77443551030296
2812,2,17,2660,0,600,2,juo1,juo1,6.39692965521615
2812,1,18,2777,0,1153,2,juo1,juo1,7.05012252026906
2813,22,17,2595,0,1925,2,hei3,hei3,7.56268124672188
2813,1,18,2839,0,1139,2,hei3,hei3,7.03790596344718
2813,8,17,2583,1,1575,2,hei3,hei3,7.36201055125973
2813,20,20,3153,0,268,2,hei3,hei3,5.59098698051086
2813,2,13,2039,0,727,2,hei3,hei3,6.58892647753352
2814,1,17,2697,0,1954,2,kuo3,Kuo3,7.57763383260273
2814,8,15,2369,0,1454,2,kuo3,Kuo3,7.28207365809346
2814,2,13,1937,0,1387,2,kuo3,Kuo3,7.23489842031483
2814,22,14,2126,0,811,2,kuo3,Kuo3,6.69826805411541
2815,2,11,1726,0,877,2,dv1,ty1,6.77650699237218
2815,1,13,2009,0,824,2,dv1,ty1,6.71417052990947
2815,8,12,1882,0,2136,2,dv1,ty1,7.66669020008009
2815,22,19,3022,0,931,2,dv1,ty1,6.83625927727707
2816,2,18,2865,0,549,2,svi2,syei2,6.30809844150953
2816,22,15,2270,0,443,2,svi2,syei2,6.09356977004514
2816,8,14,2120,1,1703,2,svi2,syei2,7.44014668066269
2816,1,19,2933,0,1620,2,svi2,syei2,7.39018142822643
2817,8,16,2501,0,3023,2,lvou1,lyou1,8.01400499477946
2817,2,11,1756,0,466,2,lvou1,lyou1,6.14418563412565
2817,20,13,2051,0,512,2,lvou1,lyou1,6.23832462503951
2817,1,14,2191,0,683,2,lvou1,lyou1,6.52649485957079
2817,22,16,2471,0,706,2,lvou1,lyou1,6.55961523749324
2818,1,14,2185,0,1510,2,tiang3,TiaN3,7.31986492980897
2818,2,18,2830,0,657,2,tiang3,TiaN3,6.48768401848461
2818,22,15,2280,0,871,2,tiang3,TiaN3,6.7696419768525
2818,8,12,1783,1,1535,2,tiang3,TiaN3,7.3362856600213
2819,8,18,2787,1,1959,2,zhvo4,Zyo4,7.58018941794454
2819,20,20,3050,0,396,2,zhvo4,Zyo4,5.98141421125448
2819,22,20,3128,0,815,2,zhvo4,Zyo4,6.70318811324086
2819,1,14,2092,0,1591,2,zhvo4,Zyo4,7.37211802833779
2819,2,19,3015,0,654,2,zhvo4,Zyo4,6.4831073514572
2820,22,15,2382,0,3047,2,dvai3,tyai3,8.02191277898571
2820,20,14,2175,0,258,2,dvai3,tyai3,5.55295958492162
2820,1,20,3046,0,1107,2,dvai3,tyai3,7.00940893270864
2820,8,11,1646,1,2783,2,dvai3,tyai3,7.93128476152589
2820,2,13,1953,0,1323,2,dvai3,tyai3,7.18765716411496
2821,1,15,2308,0,1757,2,duai1,tuai1,7.4713630881871
2821,22,13,2034,0,2059,2,duai1,tuai1,7.62997570702779
2821,2,19,2931,0,967,2,duai1,tuai1,6.87419849545329
2821,20,20,3046,0,441,2,duai1,tuai1,6.08904487544685
2821,8,15,2390,1,1132,2,duai1,tuai1,7.03174125876313
2822,8,12,1798,0,2497,2,fuao2,fuau2,7.82284529027977
2822,22,15,2387,0,1344,2,fuao2,fuau2,7.20340552108309
2822,1,11,1714,0,494,2,fuao2,fuau2,6.20253551718792
2822,2,13,1980,0,1532,2,fuao2,fuau2,7.33432935030054
2823,2,16,2481,0,707,2,jo4,jo4,6.56103066589657
2823,22,17,2607,0,1648,2,jo4,jo4,7.40731771046942
2823,8,19,2906,0,1051,2,jo4,jo4,6.95749737087695
2823,1,13,2070,0,748,2,jo4,jo4,6.61740297797448
2824,1,16,2462,0,1203,2,fv3,fy3,7.09257371597468
2824,8,17,2604,0,2322,2,fv3,fy3,7.75018416225784
2824,2,15,2249,0,895,2,fv3,fy3,6.79682371827486
2824,22,18,2748,0,709,2,fv3,fy3,6.56385552653213
2825,1,15,2335,0,1431,2,no2,no2,7.26612877955645
2825,8,13,2026,0,2160,2,no2,no2,7.67786350067821
2825,22,20,3166,0,1657,2,no2,no2,7.41276401742656
2825,2,11,1663,0,2435,2,no2,no2,7.79770203551669
2826,1,21,3260,0,863,2,jan3,jan3,6.76041469108343
2826,2,14,2134,0,929,2,jan3,jan3,6.83410873881384
2826,8,13,2068,1,2659,2,jan3,jan3,7.88570539124302
2826,22,20,3179,0,884,2,jan3,jan3,6.78445706263764
2827,22,20,3147,0,718,2,chi4,zi4,6.57646956904822
2827,1,18,2815,0,913,2,chi4,zi4,6.81673588059497
2827,8,17,2671,1,1543,2,chi4,zi4,7.34148385236316
2827,2,19,2905,0,1518,2,chi4,zi4,7.32514895795557
2828,20,19,3019,0,434,2,pue2,Pue2,6.07304453410041
2828,1,15,2341,0,1570,2,pue2,Pue2,7.35883089834235
2828,2,18,2814,0,549,2,pue2,Pue2,6.30809844150953
2828,22,16,2433,0,2101,2,pue2,Pue2,7.650168700845
2828,8,14,2200,1,2746,2,pue2,Pue2,7.91790058632792
2829,8,19,3014,1,1248,2,dve2,ty^2,7.12929754892937
2829,22,18,2786,0,1593,2,dve2,ty^2,7.37337430991005
2829,1,20,3094,0,909,2,dve2,ty^2,6.81234509417748
2829,2,14,2106,0,742,2,dve2,ty^2,6.60934924316738
2830,22,13,2012,1,2685,2,chiu3,ziou3,7.89543600694297
2830,1,20,3115,1,1733,2,chiu3,ziou3,7.45760928971561
2830,20,20,3118,0,507,2,chiu3,ziou3,6.22851100359118
2830,2,15,2361,0,1681,2,chiu3,ziou3,7.42714413340862
2830,8,19,2944,1,1125,2,chiu3,ziou3,7.02553831463852
2831,1,20,3067,0,1851,2,zhin2,Zin2,7.5234813125735
2831,22,21,3204,0,568,2,zhin2,Zin2,6.34212141872115
2831,8,17,2654,0,1168,2,zhin2,Zin2,7.06304816338817
2831,2,13,1995,0,536,2,zhin2,Zin2,6.2841341610708
2832,1,16,2420,0,3763,2,shong3,SoN3,8.23297179059344
2832,22,12,1870,0,2839,2,shong3,SoN3,7.95120715647297
2832,8,20,3193,1,1376,2,shong3,SoN3,7.22693601849329
2832,2,12,1882,0,1473,2,shong3,SoN3,7.29505641646263
2832,20,12,1840,0,352,2,shong3,SoN3,5.8636311755981
2833,2,16,2529,0,1183,2,xue2,xue2,7.07580886397839
2833,8,13,1979,1,2027,2,xue2,xue2,7.614312146452
2833,22,18,2863,0,803,2,xue2,xue2,6.68835471394676
2833,1,17,2703,0,2180,2,xue2,xue2,7.68708015578313
2834,1,15,2380,0,1358,2,zhiong1,ZioN1,7.21376830811864
2834,22,13,1942,0,1881,2,zhiong1,ZioN1,7.53955882930103
2834,2,14,2202,0,892,2,zhiong1,ZioN1,6.79346613258001
2834,8,18,2738,1,3016,2,zhiong1,ZioN1,8.01168672912785
2835,2,11,1601,0,1215,2,bv3,py3,7.10249935577465
2835,22,16,2523,0,603,2,bv3,py3,6.40191719672719
2835,1,17,2635,0,930,2,bv3,py3,6.8351845861473
2835,8,14,2185,0,2168,2,bv3,py3,7.68156036255954
2835,20,17,2656,0,236,2,bv3,py3,5.46383180502561
2836,22,21,3247,0,1763,2,zia4,cia4,7.47477218239787
2836,1,11,1681,0,851,2,zia4,cia4,6.74641212857337
2836,8,17,2663,1,1815,2,zia4,cia4,7.50384074669895
2836,2,19,3024,0,623,2,zia4,cia4,6.43454651878745
2837,8,19,2922,0,1479,2,fve3,fy^3,7.2991214627108
2837,1,20,3117,0,1254,2,fve3,fy^3,7.13409372119287
2837,22,21,3268,0,737,2,fve3,fy^3,6.60258789218934
2837,2,18,2722,0,634,2,fve3,fy^3,6.45204895443723
2838,8,17,2692,0,1375,2,sio4,sio4,7.22620901010067
2838,22,17,2591,0,740,2,sio4,sio4,6.60665018619822
2838,2,14,2171,0,469,2,sio4,sio4,6.15060276844628
2838,1,19,2910,0,1281,2,sio4,sio4,7.15539630189673
2839,22,13,2061,0,1352,2,wai3,wai3,7.20934025660291
2839,2,14,2090,0,855,2,wai3,wai3,6.75110146893676
2839,1,18,2865,0,961,2,wai3,wai3,6.86797440897029
2839,8,19,2985,0,2184,2,wai3,wai3,7.6889133368648
2840,2,12,1762,0,651,2,jai4,jai4,6.47850964220857
2840,1,11,1664,0,912,2,jai4,jai4,6.81563999007433
2840,22,15,2257,0,1293,2,jai4,jai4,7.16472037877186
2840,8,19,3034,0,1530,2,jai4,jai4,7.33302301438648
2841,2,17,2713,0,1122,2,zhue4,Zu^4,7.02286808608264
2841,1,18,2855,0,1217,2,zhue4,Zu^4,7.10414409298753
2841,8,13,2045,1,2144,2,zhue4,Zu^4,7.67042852219069
2841,22,20,3173,0,1137,2,zhue4,Zu^4,7.03614849375054
2842,2,12,1887,0,648,2,zvi2,cyei2,6.47389069635227
2842,1,14,2214,0,2145,2,zvi2,cyei2,7.67089483136212
2842,8,16,2480,1,1906,2,zvi2,cyei2,7.55276208421415
2842,22,20,3046,0,732,2,zvi2,cyei2,6.59578051396131
2842,20,11,1743,0,260,2,zvi2,cyei2,5.56068163101553
2843,2,11,1705,0,1198,2,dvo4,tyo4,7.08840877867539
2843,22,11,1641,0,2450,2,dvo4,tyo4,7.80384330353877
2843,20,16,2404,0,1304,2,dvo4,tyo4,7.1731917424866
2843,8,14,2165,1,1548,2,dvo4,tyo4,7.34471905414967
2843,1,11,1654,0,1331,2,dvo4,tyo4,7.19368581839511
2844,8,20,3045,0,1574,2,hiao1,hiau1,7.36137542897735
2844,22,12,1771,0,1650,2,hiao1,hiau1,7.40853056689463
2844,1,14,2216,0,1384,2,hiao1,hiau1,7.23273313617761
2844,2,21,3273,0,1119,2,hiao1,hiau1,7.02019070831193
2844,20,20,3158,0,350,2,hiao1,hiau1,5.85793315448346
2845,1,19,2944,1,1675,2,ang3,aN3,7.42356844425917
2845,22,20,3081,0,751,2,ang3,aN3,6.62140565176413
2845,20,15,2398,0,705,2,ang3,aN3,6.55819780281227
2845,8,19,2900,0,1983,2,ang3,aN3,7.5923661285198
2845,2,19,2901,0,1257,2,ang3,aN3,7.13648320859025
2846,20,21,3247,0,1756,2,zhing4,ZiN4,7.47079377419506
2846,1,13,2010,0,912,2,zhing4,ZiN4,6.81563999007433
2846,2,16,2449,0,727,2,zhing4,ZiN4,6.58892647753352
2846,8,14,2084,1,1765,2,zhing4,ZiN4,7.4759059693674
2846,22,15,2371,0,387,2,zhing4,ZiN4,5.95842469302978
2847,2,17,2671,0,651,2,zhuao4,Zuau4,6.47850964220857
2847,1,20,3069,0,568,2,zhuao4,Zuau4,6.34212141872115
2847,8,11,1688,1,1368,2,zhuao4,Zuau4,7.2211050981825
2847,22,14,2133,0,535,2,zhuao4,Zuau4,6.28226674689601
2848,8,20,3155,1,1112,2,cei4,Cei4,7.01391547481053
2848,1,19,3003,1,1002,2,cei4,Cei4,6.90975328164481
2848,2,11,1729,1,973,2,cei4,Cei4,6.880384082186
2848,22,13,1929,0,1438,2,cei4,Cei4,7.27100853828099
2849,22,14,2115,0,694,2,piei4,Piei4,6.5424719605068
2849,2,20,3054,1,1632,2,piei4,Piei4,7.39756153552405
2849,1,12,1849,0,1356,2,piei4,Piei4,7.21229446850034
2849,8,17,2624,1,1132,2,piei4,Piei4,7.03174125876313
2849,20,12,1867,0,239,2,piei4,Piei4,5.47646355193151
2850,22,17,2703,0,1016,2,jao3,jau3,6.92362862813843
2850,2,20,3079,0,769,2,jao3,jau3,6.64509096950564
2850,8,17,2611,1,1810,2,jao3,jau3,7.50108212425987
2850,20,20,3188,0,262,2,jao3,jau3,5.5683445037611
2850,1,21,3268,1,681,2,jao3,jau3,6.52356230614951
2851,2,15,2365,1,1945,2,huou1,huou1,7.57301725605255
2851,8,11,1670,0,2447,2,huou1,huou1,7.80261806344267
2851,20,14,2106,0,253,2,huou1,huou1,5.53338948872752
2851,1,16,2515,0,1195,2,huou1,huou1,7.08590146436561
2851,22,19,3004,0,1278,2,huou1,huou1,7.15305163493748
2852,2,20,3143,0,368,2,lve3,lye3,5.90808293816893
2852,22,12,1805,0,1488,2,lve3,lye3,7.30518821539304
2852,8,13,2058,1,2632,2,lve3,lye3,7.87549929244521
2852,1,19,2940,0,1034,2,lve3,lye3,6.94119005506837
2853,8,13,1978,1,2255,2,yo2,io2,7.72090525193678
2853,20,19,2906,0,290,2,yo2,io2,5.66988092298052
2853,22,21,3205,1,1021,2,yo2,io2,6.92853781816467
2853,2,11,1611,0,1632,2,yo2,io2,7.39756153552405
2853,1,20,3196,1,1804,2,yo2,io2,7.49776170062257
2854,22,15,2274,0,568,2,gie2,ki[2,6.34212141872115
2854,1,13,2002,0,643,2,gie2,ki[2,6.46614472423762
2854,8,19,2921,0,2055,2,gie2,ki[2,7.62803112693033
2854,2,15,2328,0,589,2,gie2,ki[2,6.37842618365159
2855,1,12,1811,0,1751,2,xue4,xu^4,7.46794233228585
2855,2,19,2991,0,950,2,xue4,xu^4,6.85646198459459
2855,8,14,2171,0,2078,2,xue4,xu^4,7.63916117165917
2855,22,13,1982,0,2310,2,xue4,xu^4,7.74500280351584
2856,2,12,1837,0,1301,2,chie4,zi^4,7.1708884785125
2856,22,14,2207,0,589,2,chie4,zi^4,6.37842618365159
2856,20,14,2179,0,321,2,chie4,zi^4,5.77144112313002
2856,1,17,2643,0,877,2,chie4,zi^4,6.77650699237218
2856,8,13,2034,1,2156,2,chie4,zi^4,7.67600993202889
2857,22,11,1645,0,1455,2,tuao3,Tuau3,7.28276117960559
2857,1,14,2155,0,2253,2,tuao3,Tuau3,7.72001794043224
2857,2,20,3170,0,745,2,tuao3,Tuau3,6.61338421837956
2857,8,11,1671,1,2780,2,tuao3,Tuau3,7.93020620668468
2858,8,15,2346,0,1873,2,fvo4,fyo4,7.53529670244409
2858,1,11,1640,0,696,2,fvo4,fyo4,6.54534966033442
2858,22,18,2866,0,2337,2,fvo4,fyo4,7.75662333453886
2858,2,17,2666,0,809,2,fvo4,fyo4,6.69579891705849
2859,8,15,2366,0,1580,2,bong2,poN2,7.36518012602101
2859,1,19,2900,0,2242,2,bong2,poN2,7.71512360363211
2859,2,11,1669,0,2063,2,bong2,poN2,7.63191651307125
2859,22,20,3045,0,649,2,bong2,poN2,6.47543271670409
2860,8,20,3053,1,2083,2,ziong2,cioN2,7.64156444126097
2860,1,12,1802,1,1786,2,ziong2,cioN2,7.48773376143644
2860,2,21,3252,0,421,2,ziong2,cioN2,6.04263283368238
2860,22,15,2266,0,495,2,ziong2,cioN2,6.20455776256869
2861,8,13,2000,1,1487,2,kie1,Ki^1,7.30451594646016
2861,22,16,2434,0,986,2,kie1,Ki^1,6.89365635460264
2861,2,16,2512,0,624,2,kie1,Ki^1,6.43615036836943
2861,1,12,1783,0,1137,2,kie1,Ki^1,7.03614849375054
2862,22,16,2468,0,487,2,xang4,xaN4,6.18826412308259
2862,8,17,2665,0,2784,2,xang4,xaN4,7.93164402145431
2862,1,14,2093,0,763,2,xang4,xaN4,6.63725803128446
2862,20,12,1799,0,676,2,xang4,xaN4,6.51619307604296
2862,2,20,3062,0,803,2,xang4,xaN4,6.68835471394676
2863,1,15,2309,0,2751,2,zvo2,cyo2,7.91971976092457
2863,8,17,2620,0,2382,2,zvo2,cyo2,7.77569574991525
2863,22,20,3113,0,1287,2,zvo2,cyo2,7.16006920759613
2863,2,19,2950,0,650,2,zvo2,cyo2,6.47697236288968
2864,8,13,1987,1,2695,2,ning1,niN1,7.8991534833431
2864,1,15,2278,0,1632,2,ning1,niN1,7.39756153552405
2864,2,21,3211,0,1460,2,ning1,niN1,7.28619171470238
2864,22,17,2658,0,722,2,ning1,niN1,6.58202513889283
2865,20,11,1755,0,260,2,gvao2,kyau2,5.56068163101553
2865,2,16,2540,0,788,2,gvao2,kyau2,6.66949808985788
2865,22,11,1617,0,1879,2,gvao2,kyau2,7.53849499941346
